출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
78,6.8,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,1,0,0.0,1,16.7,0,0.0,4,3,0,2,2,1,0,0,0,0,29,94.0,1,7,100.0,0,0,4,100.0,0,0.0,7,100.0,22,95.6,8,100.0,11,84.6,10,100.0,3,100.0,0,0,0,0,1,1,27,김보섭
99,6.4,0,0,3,0,2,1,1,2,0,0,0,7,1,50.0,0,1,100.0,0,0.0,2,66.7,3,2,3,7,2,0,2,2,0,0,13,65.0,0,3,75.0,0,0,4,57.1,1,100.0,5,55.6,7,70.0,5,45.4,2,66.7,6,100.0,0,0.0,1,0,0,0,1,0,11,김태환
99,6.4,0,0,1,1,0,0,0,1,0,1,5,14,1,100.0,0,1,100.0,1,50.0,0,0.0,7,3,2,2,0,0,0,0,0,0,24,73.0,1,6,75.0,0,0,6,54.6,1,20.0,13,86.7,10,76.9,14,60.9,4,100.0,6,100.0,2,40.0,0,0,0,0,1,0,23,이기제
94,8.0,0,1,2,1,0,1,1,1,0,0,2,0,1,50.0,1,1,50.0,1,50.0,2,50.0,1,1,3,13,0,0,3,0,0,0,64,89.0,2,8,88.9,0,0,26,92.9,9,69.2,20,95.2,35,92.1,23,79.3,27,93.1,14,100.0,0,0.0,1,0,0,0,1,1,6,신진호
77,7.4,1,0,2,2,0,0,1,1,0,0,0,0,1,100.0,1,0,0.0,2,50.0,1,33.3,1,2,0,2,3,0,1,0,1,0,16,84.0,0,5,100.0,0,0,2,100.0,0,0.0,4,66.7,12,92.3,3,75.0,8,88.9,5,83.3,0,0.0,0,0,0,0,1,1,16,이승모
91,7.4,1,0,3,2,0,1,1,2,0,0,0,0,1,50.0,1,0,0.0,0,0.0,0,0.0,2,0,2,3,2,0,0,1,0,0,18,100.0,0,6,100.0,0,0,1,100.0,0,0.0,6,100.0,12,100.0,4,100.0,6,100.0,8,100.0,1,25.0,0,0,0,0,1,1,7,임상협
71,6.0,0,0,2,1,0,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,0,1,9,1,0,0,1,0,0,34,92.0,0,4,80.0,0,0,4,100.0,1,100.0,15,93.8,18,90.0,9,90.0,17,94.4,8,88.9,0,0.0,0,0,0,0,1,0,6,김동현
71,6.0,0,0,0,0,0,0,0,0,0,0,0,7,2,66.7,0,1,100.0,2,100.0,0,0.0,0,5,1,5,2,0,2,0,0,0,36,88.0,0,9,100.0,0,0,3,60.0,1,25.0,11,100.0,24,92.3,9,69.2,14,93.3,13,100.0,1,20.0,0,0,0,0,1,0,24,김진호
93,7.2,0,0,0,0,0,0,0,0,0,4,3,0,0,0.0,1,1,33.3,3,100.0,1,100.0,1,6,1,3,5,0,1,0,0,0,26,79.0,3,5,83.3,0,0,2,50.0,3,50.0,7,87.5,16,84.2,6,75.0,14,73.7,6,100.0,2,50.0,1,0,0,0,1,1,7,김도혁
21,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,0,0,1,1,0,0,0,0,4,100.0,0,0,0.0,0,0,1,100.0,1,100.0,1,100.0,2,100.0,0,0.0,2,100.0,2,100.0,0,0.0,0,0,0,0,1,0,36,강상윤
21,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0,0,0,0,0,1,0,0,0,4,80.0,0,1,50.0,0,0,0,0.0,0,0.0,1,100.0,3,75.0,0,0.0,2,66.7,2,100.0,0,0.0,0,0,0,0,1,0,44,이준호
95,7.2,0,0,1,0,0,1,1,0,0,0,0,12,0,0.0,0,0,0.0,3,50.0,0,0.0,3,1,1,7,1,0,1,0,0,0,44,80.0,0,18,85.7,0,0,3,50.0,2,40.0,10,76.9,32,86.5,16,72.7,11,68.8,17,100.0,2,50.0,0,0,0,0,1,1,6,강윤구
95,7.2,0,0,0,0,0,0,0,0,0,1,3,0,0,0.0,0,0,0.0,1,33.3,0,0.0,2,4,6,4,1,0,1,0,0,0,50,89.0,1,10,90.9,0,0,7,77.8,4,80.0,18,94.7,28,87.5,15,75.0,23,95.8,12,100.0,0,0.0,0,0,0,0,1,1,5,이명주
96,8.0,1,1,3,1,0,2,2,1,0,0,0,0,1,33.3,1,2,66.7,0,0.0,1,50.0,1,1,1,5,0,4,1,3,1,0,30,88.0,1,7,77.8,0,0,2,100.0,0,0.0,7,77.8,23,92.0,4,50.0,11,100.0,15,100.0,1,100.0,1,0,0,0,1,1,11,이승우
96,6.8,0,0,1,0,1,0,1,0,0,1,1,4,0,0.0,1,1,50.0,0,0.0,0,0.0,2,2,1,2,3,1,3,2,1,0,40,91.0,0,12,100.0,0,0,5,62.5,4,80.0,8,88.9,28,93.3,14,82.4,9,100.0,17,94.4,0,0.0,0,0,0,0,1,1,3,박민규
48,6.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,1,50.0,1,33.3,0,1,1,4,0,1,0,0,0,0,22,92.0,0,4,100.0,0,0,3,100.0,3,75.0,5,83.3,14,100.0,4,66.7,9,100.0,9,100.0,0,0.0,0,0,0,0,1,0,24,정현철
96,6.4,0,0,1,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,1,33.3,1,5,3,4,1,0,1,0,0,0,52,88.0,0,4,80.0,0,0,8,100.0,6,75.0,24,88.9,22,91.7,10,66.7,25,92.6,17,100.0,0,0.0,0,0,0,0,1,0,6,문지환
97,7.4,0,0,1,0,1,0,1,0,2,1,5,0,0,0.0,0,1,16.7,0,0.0,0,0.0,0,1,3,12,2,0,3,1,0,0,32,78.0,1,1,100.0,0,0,2,66.7,5,50.0,14,87.5,13,86.7,14,66.7,8,88.9,10,90.9,2,40.0,0,0,0,0,1,1,8,이창민
38,6.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,1,0,0.0,2,100.0,0,0.0,0,1,0,1,2,0,1,0,0,0,9,75.0,0,2,100.0,0,0,1,100.0,0,0.0,3,75.0,6,75.0,1,33.3,2,66.7,6,100.0,0,0.0,0,0,0,0,1,0,30,김진성
86,6.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,1,0,0.0,1,25.0,0,0.0,0,1,0,1,1,0,0,0,0,0,24,80.0,0,8,61.5,0,0,1,100.0,0,0.0,5,83.3,19,79.2,4,57.1,9,81.8,11,91.7,1,50.0,1,0,0,0,1,0,19,정한민
86,6.2,0,0,1,0,0,1,1,0,0,0,0,2,1,33.3,1,1,16.7,0,0.0,0,0.0,0,0,2,1,1,0,0,0,0,0,29,78.0,0,13,86.7,0,0,1,100.0,0,0.0,7,77.8,22,81.5,4,36.4,11,91.7,14,100.0,0,0.0,2,0,0,0,1,0,29,강성진
95,7.4,0,0,2,1,0,1,0,2,0,0,0,0,1,100.0,1,3,50.0,1,50.0,1,20.0,2,3,3,4,3,1,2,1,0,0,48,89.0,0,13,86.7,0,0,12,92.3,2,66.7,18,90.0,28,90.3,19,86.4,15,83.3,14,100.0,0,0.0,0,0,0,0,1,1,6,최영준
95,6.6,0,0,2,0,1,1,0,2,0,2,0,0,0,0.0,0,0,0.0,1,33.3,3,30.0,3,2,2,9,2,0,3,1,0,0,57,85.0,0,5,83.3,0,0,9,100.0,4,66.7,22,88.0,31,86.1,18,66.7,28,100.0,11,91.7,0,0.0,1,0,0,0,1,0,16,권혁규
95,8.6,2,0,4,3,0,1,3,1,0,0,0,0,0,0.0,1,0,0.0,2,66.7,0,0.0,1,4,1,4,1,2,0,1,0,0,30,91.0,1,9,81.8,0,0,5,83.3,7,100.0,10,83.3,13,92.9,3,75.0,22,91.7,5,100.0,0,0.0,0,0,0,0,1,1,11,이승우
95,7.2,0,0,3,1,0,2,1,2,0,0,0,0,0,0.0,1,0,0.0,0,0.0,1,50.0,2,2,0,4,1,0,2,2,0,0,38,93.0,0,5,100.0,0,0,2,66.7,8,88.9,16,100.0,14,87.5,3,60.0,33,100.0,2,66.7,0,0.0,1,0,0,0,1,1,14,김건웅
65,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,50.0,2,100.0,1,50.0,1,0,3,4,2,0,0,0,0,0,32,94.0,1,4,100.0,0,0,3,100.0,5,100.0,15,93.8,12,92.3,3,60.0,22,100.0,7,100.0,0,0.0,0,0,0,0,1,1,6,박주호
95,6.4,0,0,1,0,0,1,0,1,0,1,0,1,0,0.0,0,4,100.0,1,50.0,0,0.0,2,0,0,6,2,2,2,2,0,0,37,80.0,2,13,76.5,0,0,3,60.0,2,40.0,7,100.0,28,82.4,4,44.4,20,83.3,13,100.0,1,100.0,0,0,0,0,1,0,36,김준범
95,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,100.0,0,0.0,5,5,2,3,2,0,1,0,0,0,46,87.0,1,2,100.0,0,0,19,90.5,12,80.0,19,90.5,15,88.2,7,63.6,34,91.9,5,100.0,0,0.0,0,0,0,0,1,0,6,문지환
100,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2,40.0,1,50.0,4,57.1,1,5,2,7,2,0,4,2,0,0,38,86.0,1,5,100.0,0,0,10,83.3,7,77.8,11,100.0,20,83.3,20,80.0,13,92.9,5,100.0,0,0.0,0,0,0,0,1,1,92,이종성
89,7.0,0,1,3,2,0,1,3,0,0,0,0,0,0,0.0,0,0,0.0,3,75.0,0,0.0,1,1,1,5,3,0,1,0,0,0,19,83.0,1,9,100.0,0,0,3,60.0,3,100.0,6,85.7,10,76.9,5,71.4,8,80.0,6,100.0,0,0.0,1,0,0,0,1,1,14,전진우
48,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0.0,0,0.0,1,50.0,0,2,1,0,1,1,1,1,0,0,8,80.0,1,2,66.7,0,0,0,0.0,0,0.0,0,0.0,8,100.0,3,60.0,3,100.0,2,100.0,1,50.0,0,0,0,0,1,0,22,안진범
100,6.6,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,1,1,100.0,0,0.0,0,0.0,1,6,5,8,3,0,2,0,0,0,72,86.0,1,7,77.8,0,0,10,100.0,4,40.0,31,93.9,37,90.2,27,73.0,35,94.6,10,100.0,0,0.0,0,0,0,0,1,0,7,권순형
96,6.8,0,0,1,0,0,1,0,1,0,3,0,0,0,0.0,1,1,50.0,0,0.0,0,0.0,2,4,1,6,1,0,1,1,1,0,93,91.0,0,16,100.0,0,0,9,81.8,29,90.6,36,97.3,28,84.8,5,45.4,76,96.2,12,100.0,0,0.0,0,0,0,0,1,1,6,기성용
96,6.8,0,0,3,1,0,2,1,2,0,0,4,1,0,0.0,1,1,33.3,1,50.0,0,0.0,1,0,1,5,0,0,1,1,1,0,36,90.0,1,18,81.8,0,0,0,0.0,1,100.0,13,92.9,22,88.0,6,100.0,18,81.8,12,100.0,1,20.0,0,0,0,0,1,1,7,나상호
80,7.2,0,1,2,1,0,1,1,1,0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,0,1,5,1,0,3,1,1,0,27,84.0,2,8,72.7,0,0,3,100.0,8,100.0,6,60.0,13,92.9,6,60.0,17,94.4,4,100.0,1,33.3,0,0,0,0,1,1,97,김진규
98,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,50.0,4,40.0,0,0.0,11,4,3,7,3,0,3,1,0,0,45,88.0,0,1,50.0,0,0,20,95.2,10,83.3,15,88.2,20,90.9,12,70.6,29,96.7,4,100.0,0,0.0,0,0,0,0,1,1,29,류재문
18,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,1,100.0,0,0.0,0,0,0,1,1,0,1,0,0,0,2,29.0,0,0,0.0,0,0,1,33.3,0,0.0,0,0.0,2,28.6,0,0.0,0,0.0,2,66.7,0,0.0,0,0,0,0,1,0,23,이기혁
18,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,1,0,0,0,1,0,1,0,0,5,100.0,1,1,100.0,0,0,0,0.0,0,0.0,2,100.0,3,100.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0,0,0,1,0,29,장재웅
18,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,3,100.0,1,1,0,2,0,0,1,1,0,0,4,67.0,0,0,0.0,0,0,1,100.0,0,0.0,2,100.0,2,50.0,2,66.7,2,66.7,0,0.0,0,0.0,0,0,0,0,1,0,17,장혁진
97,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2,50.0,1,50.0,3,2,2,9,1,1,2,1,1,0,22,76.0,1,9,75.0,0,0,4,100.0,1,100.0,2,50.0,19,79.2,7,58.3,7,87.5,8,88.9,0,0.0,0,0,0,0,1,0,13,김민혁
97,7.0,0,0,0,0,0,0,0,0,0,0,0,15,1,50.0,0,1,25.0,3,75.0,1,33.3,3,2,1,4,2,0,1,3,0,0,18,60.0,0,3,50.0,0,0,5,50.0,2,50.0,5,38.5,11,84.6,10,50.0,3,60.0,5,100.0,1,100.0,1,0,0,0,1,0,2,이시영
94,7.4,1,0,4,2,1,1,2,2,0,0,0,0,2,66.7,0,3,75.0,1,33.3,0,0.0,2,3,4,8,2,2,0,0,0,0,18,64.0,1,7,58.3,0,0,4,66.7,0,0.0,5,83.3,13,59.1,4,57.1,7,63.6,7,70.0,0,0.0,2,0,0,0,1,1,27,정재희
94,7.0,0,0,0,0,0,0,0,0,0,7,5,0,0,0.0,0,0,0.0,0,0.0,0,0.0,4,6,3,4,0,0,1,1,1,0,39,87.0,5,7,87.5,0,0,7,87.5,3,60.0,11,100.0,25,86.2,18,78.3,11,100.0,10,90.9,4,44.4,2,0,0,0,1,1,6,신진호
75,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,1,100.0,0,0.0,1,4,2,7,2,0,4,1,1,0,48,91.0,0,3,75.0,0,0,8,100.0,2,100.0,18,94.7,28,87.5,12,70.6,18,100.0,18,100.0,0,0.0,0,0,0,0,1,0,28,맹성웅
45,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,1,50.0,0,0.0,2,2,1,3,1,0,1,1,0,0,12,63.0,0,4,57.1,0,0,1,100.0,0,0.0,6,100.0,6,46.2,4,50.0,0,0.0,8,100.0,0,0.0,0,0,0,0,1,0,88,박규민
45,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,1,0,4,0,0,1,0,1,0,11,69.0,0,2,66.7,0,0,2,66.7,1,100.0,2,66.7,8,66.7,2,40.0,5,71.4,4,100.0,0,0.0,0,0,0,0,1,0,14,이승기
90,7.4,0,1,0,0,0,0,0,0,0,0,3,0,0,0.0,1,2,100.0,0,0.0,0,0.0,5,4,2,8,3,0,1,2,0,0,60,88.0,1,13,81.2,0,0,14,87.5,6,85.7,22,91.7,32,86.5,9,64.3,36,92.3,15,100.0,2,50.0,0,0,0,0,1,1,31,이영재
94,7.2,0,0,1,0,0,1,0,1,0,1,2,0,0,0.0,1,2,28.6,0,0.0,1,20.0,3,2,0,6,1,1,0,0,0,0,45,88.0,0,11,100.0,0,0,5,62.5,2,66.7,10,83.3,33,91.7,13,76.5,20,95.2,12,92.3,0,0.0,0,0,0,0,1,1,7,고승범
62,5.6,0,0,2,0,0,2,1,1,0,0,0,0,0,0.0,0,0,0.0,1,100.0,1,33.3,0,2,2,5,0,0,1,2,0,0,24,77.0,2,6,75.0,0,0,3,100.0,1,50.0,14,93.3,9,64.3,10,62.5,9,100.0,5,83.3,0,0.0,1,0,0,0,1,0,26,팔로세비치
86,5.8,0,0,1,0,1,0,0,1,0,6,0,0,0,0.0,0,1,100.0,1,100.0,0,0.0,2,4,2,7,1,1,0,0,0,0,74,95.0,1,9,81.8,0,0,18,94.7,3,75.0,30,96.8,41,95.4,32,91.4,30,96.8,12,100.0,3,75.0,1,0,0,0,1,0,6,기성용
87,8.6,2,0,2,2,0,0,1,1,0,3,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,2,2,0,7,3,0,1,0,0,0,45,87.0,1,4,100.0,0,0,5,83.3,6,75.0,13,86.7,26,89.7,8,61.5,34,94.4,3,100.0,1,100.0,1,0,0,0,1,1,14,윤빛가람
95,8.4,0,3,2,1,0,1,2,0,0,0,0,0,0,0.0,1,2,50.0,4,80.0,1,50.0,1,1,2,5,0,0,0,5,0,0,26,93.0,4,9,90.0,0,0,3,100.0,3,100.0,6,100.0,17,89.5,4,100.0,14,87.5,8,100.0,2,100.0,1,0,0,0,1,1,19,김주공
95,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,50.0,1,100.0,0,0.0,2,3,2,5,3,0,0,1,0,0,56,89.0,0,3,75.0,0,0,3,75.0,3,60.0,19,86.4,34,94.4,11,73.3,40,93.0,5,100.0,0,0.0,0,0,0,0,1,1,6,최영준
95,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,5,2,7,1,3,1,0,0,0,55,85.0,0,4,100.0,0,0,4,80.0,15,88.2,19,86.4,21,80.8,3,27.3,47,95.9,5,100.0,0,0.0,0,0,0,0,1,0,4,이수빈
77,5.8,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,4,2,1,0,0,0,0,21,78.0,0,5,100.0,0,0,1,100.0,2,66.7,7,70.0,12,85.7,3,50.0,11,78.6,7,100.0,0,0.0,0,0,0,0,1,0,27,정재희
95,6.0,0,0,1,0,0,1,1,0,1,0,0,0,1,100.0,0,1,50.0,0,0.0,2,66.7,0,0,0,5,0,1,0,1,0,0,16,76.0,0,5,83.3,0,0,0,0.0,3,75.0,2,100.0,11,73.3,1,33.3,11,84.6,4,80.0,0,0.0,0,0,0,0,1,0,11,고영준
95,7.4,0,1,0,0,0,0,0,0,1,2,1,0,0,0.0,1,0,0.0,1,50.0,0,0.0,3,4,5,6,3,0,3,1,0,0,106,86.0,1,35,77.8,0,0,21,91.3,13,76.5,44,84.6,49,90.7,33,75.0,49,92.4,24,92.3,1,33.3,0,0,0,0,1,1,6,기성용
46,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,50.0,1,100.0,0,0.0,0,1,1,2,1,0,2,1,0,0,4,57.0,0,2,66.7,0,0,0,0.0,0,0.0,0,0.0,4,57.1,2,50.0,1,50.0,1,100.0,0,0.0,0,0,0,0,1,0,20,황순민
95,6.2,0,0,0,0,0,0,0,0,0,1,0,9,0,0.0,0,0,0.0,0,0.0,1,50.0,8,2,1,6,1,1,0,1,0,0,18,69.0,0,4,100.0,0,0,4,50.0,2,28.6,9,90.0,7,77.8,8,50.0,7,100.0,3,100.0,0,0.0,0,0,0,0,1,0,2,정동호
98,8.0,1,0,2,2,0,0,1,1,0,1,0,0,1,50.0,1,0,0.0,0,0.0,1,25.0,0,2,2,4,1,0,4,0,0,0,42,91.0,1,7,77.8,0,0,6,100.0,5,71.4,14,87.5,23,100.0,23,85.2,13,100.0,6,100.0,1,33.3,0,0,0,0,1,1,8,사리치
26,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0,1,3,0,0,2,1,0,1,27,93.0,0,0,0.0,0,0,4,100.0,0,0.0,14,100.0,13,92.9,5,71.4,14,100.0,8,100.0,0,0.0,0,0,0,0,1,0,18,김성준
36,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,1,0,0,2,0,1,0,5,83.0,0,3,100.0,0,0,0,0.0,0,0.0,1,100.0,4,80.0,1,100.0,1,50.0,3,100.0,0,0.0,0,0,0,0,1,0,29,최기윤
36,6.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,1,100.0,1,50.0,0,0.0,0,0,0,0,0,0,2,2,0,0,11,100.0,0,7,100.0,0,0,0,0.0,0,0.0,3,100.0,8,100.0,3,100.0,2,100.0,6,100.0,0,0.0,1,0,0,0,1,0,17,김민준
87,7.2,0,0,0,0,0,0,0,0,1,0,0,2,1,50.0,1,0,0.0,1,33.3,1,25.0,2,0,2,3,3,0,2,2,0,0,15,75.0,2,5,100.0,0,0,1,33.3,1,50.0,7,70.0,7,87.5,2,28.6,8,100.0,5,100.0,1,50.0,0,0,0,0,1,1,24,김진호
87,7.2,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,1,2,50.0,1,33.3,1,100.0,2,2,1,5,5,1,0,0,0,0,24,86.0,1,1,50.0,0,0,5,100.0,4,57.1,10,100.0,10,90.9,3,75.0,18,85.7,3,100.0,0,0.0,0,0,0,0,1,1,3,케빈
30,6.4,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,3,0,2,1,0,0,0,6,86.0,0,2,100.0,0,0,0,0.0,0,0.0,1,100.0,5,100.0,0,0.0,4,80.0,2,100.0,0,0.0,0,0,0,0,1,0,20,김범수
80,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,50.0,1,100.0,0,0.0,2,2,4,6,1,0,0,0,0,0,66,99.0,0,6,100.0,0,0,4,100.0,9,100.0,27,100.0,30,96.8,6,85.7,50,100.0,10,100.0,0,0.0,0,0,0,0,1,0,6,최영준
70,6.6,0,0,2,1,1,0,1,1,0,0,0,0,1,33.3,0,1,25.0,0,0.0,0,0.0,1,1,0,4,0,2,2,2,1,0,17,94.0,3,10,100.0,0,0,0,0.0,1,100.0,6,100.0,10,90.9,2,100.0,14,93.3,1,100.0,1,50.0,4,0,0,0,1,0,11,제르소
83,7.2,0,1,2,1,0,1,2,0,0,0,0,0,0,0.0,1,1,33.3,0,0.0,0,0.0,0,0,0,1,2,2,1,0,0,0,25,93.0,1,6,85.7,0,0,6,100.0,0,0.0,7,87.5,18,94.7,4,80.0,7,100.0,14,93.3,2,50.0,0,0,0,0,1,1,11,고영준
94,7.2,0,0,1,0,0,1,0,1,0,4,2,2,0,0.0,1,1,100.0,1,50.0,1,25.0,4,5,4,10,1,1,1,2,0,0,85,87.0,0,13,81.2,0,0,20,90.9,14,73.7,23,82.1,48,94.1,31,75.6,40,93.0,14,100.0,0,0.0,0,0,0,0,1,1,6,신진호
72,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,50.0,1,100.0,0,0.0,0,0,2,6,2,0,2,1,1,0,25,81.0,1,3,100.0,0,0,3,60.0,4,80.0,13,76.5,8,88.9,6,54.6,7,87.5,12,100.0,0,0.0,0,0,0,0,1,0,3,케빈
96,8.4,1,0,3,2,1,0,3,0,0,1,3,3,2,100.0,1,2,100.0,2,50.0,0,0.0,2,1,2,6,2,1,2,4,0,0,43,80.0,4,18,75.0,0,0,3,100.0,1,100.0,16,88.9,26,74.3,9,56.2,7,77.8,27,93.1,2,40.0,2,0,0,0,1,1,7,나상호
96,7.2,0,0,0,0,0,0,0,0,0,3,0,0,1,100.0,1,0,0.0,0,0.0,0,0.0,2,4,2,8,2,0,1,1,0,0,89,94.0,1,11,73.3,0,0,21,100.0,17,94.4,40,97.6,32,88.9,24,88.9,52,94.6,13,100.0,0,0.0,0,0,0,0,1,1,6,기성용
82,6.0,0,0,0,0,0,0,0,0,0,2,3,0,0,0.0,0,1,33.3,1,16.7,0,0.0,0,0,0,3,1,0,0,1,0,0,9,47.0,0,3,100.0,0,0,2,50.0,1,25.0,2,66.7,6,50.0,1,12.5,5,71.4,3,75.0,0,0.0,0,0,0,0,1,0,11,고영준
55,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,50.0,1,100.0,0,0.0,1,1,4,0,1,0,4,0,0,0,8,67.0,0,3,60.0,0,0,3,100.0,0,0.0,2,100.0,6,60.0,3,60.0,1,50.0,4,80.0,0,0.0,0,0,0,0,1,0,22,이광혁
55,6.0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.0,0,1,25.0,0,0.0,0,0.0,1,3,1,3,1,1,1,0,0,0,12,71.0,0,0,0.0,0,0,8,72.7,1,50.0,3,75.0,8,72.7,4,50.0,5,83.3,3,100.0,0,0.0,0,0,0,0,1,0,4,이수빈
95,7.8,1,0,1,1,0,0,1,0,0,0,0,12,1,50.0,0,1,33.3,1,50.0,1,100.0,0,3,1,1,1,0,2,1,1,0,43,90.0,0,22,91.7,0,0,4,100.0,1,100.0,5,83.3,37,90.2,19,82.6,10,90.9,14,100.0,0,0.0,0,0,0,0,1,1,17,김준엽
93,7.4,0,0,1,0,0,1,0,1,0,1,2,0,0,0.0,0,4,100.0,1,50.0,2,66.7,1,9,1,13,3,1,1,3,1,0,56,85.0,1,12,85.7,0,0,11,84.6,7,58.3,15,79.0,34,97.1,19,67.9,29,96.7,8,100.0,1,33.3,1,0,0,0,1,1,18,여름
95,7.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,2,28.6,2,100.0,1,3,1,4,4,0,2,0,0,0,51,96.0,1,11,100.0,0,0,7,77.8,9,90.0,16,100.0,26,96.3,17,89.5,20,100.0,14,100.0,0,0.0,0,0,0,0,1,1,5,이명주
93,7.0,0,0,0,0,0,0,0,0,0,0,0,12,1,100.0,0,1,50.0,1,20.0,0,0.0,1,4,4,5,2,1,2,2,1,0,39,78.0,2,11,78.6,0,0,11,100.0,2,50.0,14,70.0,23,88.5,14,58.3,10,90.9,15,100.0,3,60.0,1,0,0,0,1,1,6,강윤구
95,6.0,0,0,0,0,0,0,0,0,0,1,0,12,1,100.0,1,3,50.0,1,33.3,1,25.0,1,6,5,6,4,0,0,1,0,0,34,69.0,1,9,100.0,0,0,8,53.3,3,27.3,9,75.0,22,84.6,15,50.0,8,100.0,11,100.0,2,50.0,1,0,0,0,1,0,22,정승용
46,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,1,100.0,1,20.0,0,1,0,2,2,2,0,0,0,0,10,67.0,0,0,0.0,0,0,0,0.0,0,0.0,5,83.3,5,62.5,2,40.0,2,50.0,6,100.0,0,0.0,0,0,0,0,1,0,5,김대우
95,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,100.0,0,0.0,2,66.7,0,5,3,8,3,0,1,2,1,0,49,88.0,0,6,85.7,0,0,9,81.8,7,77.8,24,88.9,18,90.0,13,65.0,20,100.0,16,100.0,0,0.0,0,0,0,0,1,0,6,김동현
100,7.4,1,0,3,2,0,1,3,0,0,0,0,0,0,0.0,0,2,100.0,1,14.3,1,100.0,3,4,2,7,4,0,0,2,0,0,25,89.0,1,8,88.9,0,0,7,100.0,0,0.0,6,100.0,19,86.4,7,77.8,6,85.7,12,100.0,1,25.0,1,0,0,0,1,1,7,임상협
