출전시간,평점,득점,도움,슈팅,유효슈팅,블락된 슈팅,벗어난 슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블 성공,드리블 성공률(%),Ishome,경합(지상)성공,경합(지상)성공률(%),경합(공중)성공,경합(공중)성공률(%),태클성공,태클성공률(%),클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,패스성공,패스성공률(%),키패스,공격진영패스성공,공격진영패스성공률(%),중앙지역패스성공,중앙지역패스성공률(%),수비진영패스성공,수비진영패스성공률(%),롱패스성공,롱패스성공률(%),중거리패스성공,중거리패스성공률(%),숏패스성공,숏패스성공률(%),전진패스성공,전진패스성공률(%),횡패스성공,횡패스성공률(%),백패스성공,백패스성공률(%),크로스성공,크로스성공률(%),탈압박,포지션_DF,포지션_FW,포지션_GK,포지션_MF,isWin,번호,선수
97,7.2,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,1,9,0,3,1,0,0,0,0,0,16,55.0,0,0,0.0,0,0,16,55.2,10,43.5,3,100.0,3,100.0,12,48.0,4,100.0,0,0.0,0,0.0,0,0,0,1,0,1,1,김동준
97,6.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,6,0,2,1,0,0,0,0,0,17,52.0,0,0,0.0,0,0,17,51.5,10,38.5,4,100.0,3,100.0,13,44.8,4,100.0,0,0.0,0,0.0,0,0,0,1,0,0,51,유현
100,5.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,3,5,0,3,0,0,0,0,0,0,21,57.0,0,0,0.0,0,0,20,55.6,9,40.9,5,62.5,7,100.0,11,40.7,10,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,김동준
94,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,3,1,0,3,1,0,0,0,0,0,27,93.0,0,0,0.0,0,0,27,93.1,10,83.3,11,100.0,6,100.0,4,66.7,23,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,황인재
97,7.4,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,4,0,2,0,0,0,1,0,0,12,38.0,1,0,0.0,0,0,10,34.5,11,37.9,1,33.3,0,0.0,6,24.0,6,85.7,0,0.0,0,0.0,0,0,0,1,0,1,21,오승훈
98,7.4,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,7,0,2,0,0,0,0,0,0,20,63.0,0,0,0.0,0,0,20,62.5,15,55.6,3,100.0,2,100.0,16,57.1,4,100.0,0,0.0,0,0.0,0,0,0,1,0,1,21,오승훈
97,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,9,0,2,1,0,0,0,0,0,21,72.0,0,0,0.0,0,0,21,72.4,9,60.0,8,80.0,4,100.0,7,50.0,14,93.3,0,0.0,0,0.0,0,0,0,1,0,1,1,김동준
97,7.2,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,4,0,1,0,0,0,1,0,0,20,77.0,0,0,0.0,0,0,20,76.9,9,60.0,5,100.0,6,100.0,7,58.3,13,92.9,0,0.0,0,0.0,0,0,0,1,0,1,1,황인재
95,6.4,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,4,1,1,0,0,0,1,0,0,18,64.0,0,0,0.0,0,0,18,64.3,8,44.4,4,100.0,6,100.0,15,60.0,3,100.0,0,0.0,0,0.0,0,0,0,1,0,0,21,김동헌
95,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,3,0,4,0,0,0,1,0,0,5,24.0,0,0,0.0,0,0,5,23.8,5,23.8,0,0.0,0,0.0,5,23.8,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,1,유상훈
95,6.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,1,100.0,1,6,0,5,0,0,0,0,0,0,33,94.0,0,0,0.0,0,0,33,94.3,4,80.0,14,100.0,15,93.8,15,88.2,18,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,백종범
94,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,4,0,2,0,0,0,0,0,0,21,75.0,0,0,0.0,0,0,21,75.0,5,41.7,8,100.0,8,100.0,15,68.2,6,100.0,0,0.0,0,0.0,0,0,0,1,0,1,1,조수혁
94,6.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,4,0,1,0,0,0,0,0,0,13,87.0,0,0,0.0,0,0,13,86.7,1,33.3,5,100.0,7,100.0,5,71.4,8,100.0,0,0.0,0,0.0,0,0,0,1,0,0,1,윤평국
